round,pair_idx,i,j,imgA,imgB,scoreA,scoreB,winner,conf,dino_scoreA,dino_scoreB,dino_margin,dino_winner,match,vlm_margin,vlm_sign,dino_sign,judge_tag,t2i_dir,model_label
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,70.0,85.0,1,0.75,0.45248597860336304,0.44793790578842163,0.004548072814941406,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,70.0,85.0,1,0.75,0.4690541625022888,0.4723341166973114,-0.003279954195022583,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,65.0,90.0,1,0.85,0.45363959670066833,0.4893454313278198,-0.03570583462715149,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,90.0,70.0,0,0.85,0.47073274850845337,0.3943594694137573,0.07637327909469604,0,1,20.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,60.0,84.0,1,0.8,0.47564855217933655,0.35705819725990295,0.1185903549194336,0,0,-24.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,85.0,65.0,0,0.85,0.44586896896362305,0.4668058156967163,-0.02093684673309326,1,0,20.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,75.0,90.0,1,0.85,0.46830180287361145,0.4857204556465149,-0.017418652772903442,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,60.0,85.0,1,0.9,0.4909133315086365,0.49893543124198914,-0.008022099733352661,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,60.0,90.0,1,0.85,0.4203534722328186,0.5037568211555481,-0.08340334892272949,1,1,-30.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,70.0,85.0,1,0.85,0.4996131658554077,0.49823305010795593,0.0013801157474517822,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,65.0,85.0,1,0.85,0.5053240060806274,0.489890992641449,0.015433013439178467,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,65.0,85.0,1,0.85,0.45834922790527344,0.4486294984817505,0.00971972942352295,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,85.0,65.0,0,0.85,0.469657301902771,0.38711556792259216,0.08254173398017883,0,1,20.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,70.0,85.0,1,0.75,0.4703114628791809,0.4690459966659546,0.0012654662132263184,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,70.0,85.0,1,0.85,0.496203750371933,0.4439987242221832,0.052205026149749756,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,85.0,70.0,0,0.85,0.4943559765815735,0.45366013050079346,0.04069584608078003,0,1,15.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,90.0,70.0,0,0.85,0.47754713892936707,0.4661431908607483,0.011403948068618774,0,1,20.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,70.0,85.0,1,0.85,0.4736731946468353,0.49246087670326233,-0.018787682056427002,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,70.0,90.0,1,0.85,0.5094776749610901,0.5203368663787842,-0.010859191417694092,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,70.0,85.0,1,0.85,0.5054199695587158,0.5141230225563049,-0.008703052997589111,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,70.0,95.0,1,0.85,0.5885711312294006,0.4453728199005127,0.14319831132888794,0,0,-25.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,70.0,90.0,1,0.85,0.48356637358665466,0.5269988775253296,-0.04343250393867493,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,85.0,70.0,0,0.87,0.45467448234558105,0.4547499716281891,-7.548928260803223e-05,1,0,15.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,75.0,85.0,1,0.9,0.4945562183856964,0.49047285318374634,0.004083365201950073,0,0,-10.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,90.0,75.0,0,0.85,0.49238818883895874,0.459258109331131,0.03313007950782776,0,1,15.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,75.0,90.0,1,0.85,0.4947505593299866,0.5685692429542542,-0.07381868362426758,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,70.0,90.0,1,0.85,0.5370999574661255,0.5125207901000977,0.024579167366027832,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,70.0,90.0,1,0.9,0.45838865637779236,0.4510189890861511,0.007369667291641235,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,90.0,70.0,0,0.85,0.5003294944763184,0.4633255898952484,0.037003904581069946,0,1,20.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,88.0,65.0,0,0.85,0.46037429571151733,0.5168694257736206,-0.05649513006210327,1,0,23.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,70.0,85.0,1,0.8,0.505681037902832,0.5100460052490234,-0.004364967346191406,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,85.0,65.0,0,0.85,0.5250676870346069,0.5403984785079956,-0.015330791473388672,1,0,20.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,70.0,85.0,1,0.85,0.47383996844291687,0.49878591299057007,-0.024945944547653198,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,70.0,85.0,1,0.85,0.5022105574607849,0.48798298835754395,0.014227569103240967,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,88.0,70.0,0,0.85,0.48633870482444763,0.48657020926475525,-0.0002315044403076172,1,0,18.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,85.0,60.0,0,0.85,0.4750593602657318,0.48912274837493896,-0.014063388109207153,1,0,25.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,65.0,85.0,1,0.85,0.531639575958252,0.5679193139076233,-0.03627973794937134,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,75.0,90.0,1,0.85,0.4309927821159363,0.4637293219566345,-0.03273653984069824,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,55.0,85.0,1,0.85,0.5434634685516357,0.5336960554122925,0.009767413139343262,0,0,-30.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,6.0,9.0,1,0.9,0.49831780791282654,0.48874086141586304,0.009576946496963501,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,6.0,8.0,1,0.8,0.5181221961975098,0.5313936471939087,-0.013271450996398926,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,4.0,8.0,1,0.9,0.5300171375274658,0.477713942527771,0.052303194999694824,0,0,-4.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,6.0,8.0,1,0.85,0.5153519511222839,0.45752233266830444,0.05782961845397949,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,7.0,9.0,1,0.9,0.49681514501571655,0.41358447074890137,0.08323067426681519,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,6.0,9.0,1,0.85,0.4772346019744873,0.520992636680603,-0.04375803470611572,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,6.0,9.0,1,0.9,0.47622817754745483,0.4430810809135437,0.03314709663391113,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,6.5,9.0,1,0.85,0.47043949365615845,0.43375909328460693,0.036680400371551514,0,0,-2.5,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,6.0,8.5,1,0.85,0.501000165939331,0.5058190226554871,-0.004818856716156006,1,1,-2.5,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,6.0,9.0,1,0.9,0.4645646810531616,0.45962288975715637,0.004941791296005249,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,7.0,9.0,1,0.9,0.436683714389801,0.5928878784179688,-0.15620416402816772,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,5.0,9.0,1,0.9,0.42429208755493164,0.3806699514389038,0.04362213611602783,0,0,-4.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,7.0,9.0,1,0.85,0.44839781522750854,0.4397352635860443,0.008662551641464233,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,6.0,9.0,1,0.9,0.4325222969055176,0.4973470866680145,-0.06482478976249695,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,5.0,8.0,1,0.85,0.46163415908813477,0.3650248646736145,0.09660929441452026,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,6.0,9.0,1,0.9,0.4707454741001129,0.2922753691673279,0.17847010493278503,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,6.0,8.0,1,0.85,0.4530397355556488,0.4669908881187439,-0.013951152563095093,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,6.0,9.0,1,0.85,0.4954901337623596,0.5330856442451477,-0.037595510482788086,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,5.0,8.0,1,0.9,0.4623202383518219,0.45448970794677734,0.007830530405044556,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,8.5,6.0,0,0.9,0.3715575635433197,0.4589613080024719,-0.08740374445915222,1,0,2.5,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,7.0,8.5,1,0.85,0.5183490514755249,0.4535805583000183,0.06476849317550659,0,0,-1.5,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,8.0,5.0,0,0.9,0.5007614493370056,0.4922771453857422,0.008484303951263428,0,1,3.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,8.5,5.0,0,0.85,0.4677072763442993,0.4425339996814728,0.025173276662826538,0,1,3.5,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,8.0,6.0,0,0.85,0.48323291540145874,0.39965397119522095,0.08357894420623779,0,1,2.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,7.0,8.5,1,0.9,0.49351903796195984,0.4063870310783386,0.08713200688362122,0,0,-1.5,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,8.5,6.5,0,0.85,0.4918244183063507,0.4065307378768921,0.08529368042945862,0,1,2.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,6.0,8.0,1,0.85,0.4755288064479828,0.4516160488128662,0.023912757635116577,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,7.0,9.0,1,0.85,0.44370391964912415,0.44470953941345215,-0.001005619764328003,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,7.5,9.0,1,0.85,0.4671233296394348,0.4830677807331085,-0.015944451093673706,1,1,-1.5,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,5.0,8.0,1,0.8,0.5237941741943359,0.485241174697876,0.03855299949645996,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,7.0,9.0,1,0.85,0.49532657861709595,0.46988213062286377,0.025444447994232178,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,8.0,5.0,0,0.9,0.5776891708374023,0.4430563449859619,0.13463282585144043,0,1,3.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,7.0,8.0,1,0.85,0.4676370620727539,0.47391581535339355,-0.0062787532806396484,1,1,-1.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,7.0,9.0,1,0.85,0.4735804498195648,0.47756820917129517,-0.003987759351730347,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,6.5,8.5,1,0.8,0.4600277543067932,0.5154838562011719,-0.05545610189437866,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,6.0,8.0,1,0.85,0.49110451340675354,0.5079278945922852,-0.016823381185531616,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,9.0,7.0,0,0.85,0.468326598405838,0.5349270701408386,-0.06660047173500061,1,0,2.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,7.0,8.5,1,0.85,0.5249009728431702,0.5029251575469971,0.021975815296173096,0,0,-1.5,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,6.0,8.0,1,0.85,0.46154335141181946,0.4786904454231262,-0.017147094011306763,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,7.0,9.0,1,0.85,0.44306057691574097,0.48575252294540405,-0.042691946029663086,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,6.5,8.5,1,0.85,0.4911014437675476,0.5467938184738159,-0.05569237470626831,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,6.0,8.0,1,0.9,0.4586755037307739,0.4960564374923706,-0.03738093376159668,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,8.0,6.0,0,0.9,0.5178723931312561,0.5011310577392578,0.01674133539199829,0,1,2.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,6.0,9.0,1,0.9,0.4704975485801697,0.4614019989967346,0.009095549583435059,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,6.0,8.0,1,0.9,0.5236556529998779,0.4767451882362366,0.04691046476364136,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,6.0,9.0,1,0.9,0.4497032165527344,0.45616614818573,-0.0064629316329956055,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,6.0,8.0,1,0.85,0.4681702256202698,0.49166810512542725,-0.02349787950515747,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,5.0,8.0,1,0.9,0.5182690620422363,0.5420917272567749,-0.023822665214538574,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,8.5,6.5,0,0.85,0.47056204080581665,0.5075719356536865,-0.03700989484786987,1,0,2.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,6.0,8.5,1,0.85,0.5310540199279785,0.4936924874782562,0.03736153244972229,0,0,-2.5,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,85.0,70.0,0,0.8,0.49831780791282654,0.48874086141586304,0.009576946496963501,0,1,15.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,90.0,70.0,0,0.85,0.5181221961975098,0.5313936471939087,-0.013271450996398926,1,0,20.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,88.0,75.0,0,0.85,0.5300171375274658,0.477713942527771,0.052303194999694824,0,1,13.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,70.0,90.0,1,0.85,0.5153519511222839,0.45752233266830444,0.05782961845397949,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,85.0,70.0,0,0.9,0.49681514501571655,0.41358447074890137,0.08323067426681519,0,1,15.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,90.0,70.0,0,0.85,0.4772346019744873,0.520992636680603,-0.04375803470611572,1,0,20.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,70.0,85.0,1,0.85,0.47622817754745483,0.4430810809135437,0.03314709663391113,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,90.0,70.0,0,0.85,0.47043949365615845,0.43375909328460693,0.036680400371551514,0,1,20.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,70.0,85.0,1,0.85,0.501000165939331,0.5058190226554871,-0.004818856716156006,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,80.000001,80.0,0,0.55,0.4645646810531616,0.45962288975715637,0.004941791296005249,0,1,9.999999974752427e-07,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,70.0,90.0,1,0.85,0.436683714389801,0.5928878784179688,-0.15620416402816772,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,85.0,65.0,0,0.8,0.42429208755493164,0.3806699514389038,0.04362213611602783,0,1,20.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,65.0,85.0,1,0.85,0.44839781522750854,0.4397352635860443,0.008662551641464233,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,90.0,70.0,0,0.85,0.4325222969055176,0.4973470866680145,-0.06482478976249695,1,0,20.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,80.000001,80.0,0,0.55,0.46163415908813477,0.3650248646736145,0.09660929441452026,0,1,9.999999974752427e-07,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,92.0,75.0,0,0.85,0.4707454741001129,0.2922753691673279,0.17847010493278503,0,1,17.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,75.0,85.0,1,0.9,0.4530397355556488,0.4669908881187439,-0.013951152563095093,1,1,-10.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,85.0,70.0,0,0.75,0.4954901337623596,0.5330856442451477,-0.037595510482788086,1,0,15.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,70.0,90.0,1,0.55,0.4623202383518219,0.45448970794677734,0.007830530405044556,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,75.0,85.0,1,0.8,0.3715575635433197,0.4589613080024719,-0.08740374445915222,1,1,-10.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,85.0,65.0,0,0.9,0.5183490514755249,0.4535805583000183,0.06476849317550659,0,1,20.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,70.0,85.0,1,0.9,0.5007614493370056,0.4922771453857422,0.008484303951263428,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
